,size,map50,lat_infer
0,28.044921875,0.7272727272727273,36.41057014465332
1,28.046875,0.9090909090909091,14.087915420532227
2,28.0107421875,0.7272727272727273,12.856006622314453
3,28.017578125,0.8181818181818182,17.622709274291992
4,28.05859375,0.36363636363636365,15.877485275268555
5,28.125,0.4090909090909091,18.528223037719727
6,28.1943359375,0.4090909090909091,17.87090301513672
7,28.2353515625,0.40669856459330145,14.562606811523438
8,28.1943359375,0.45454545454545453,14.173030853271484
9,28.0595703125,0.45454545454545453,23.492813110351562
10,28.083984375,0.8181818181818182,12.734413146972656
11,28.0859375,0.7272727272727273,25.11286735534668
12,27.7998046875,0.711489898989899,14.233112335205078
13,27.80078125,0.8917748917748919,16.440868377685547
14,27.7490234375,0.8051948051948052,14.253854751586914
15,27.8740234375,0.8888888888888888,19.125699996948242
16,27.8935546875,0.7272727272727273,15.081167221069336
17,27.865234375,0.8961038961038962,15.062332153320312
18,27.943359375,0.7171717171717172,15.939712524414062
19,27.98828125,0.8,15.93017578125
20,27.888671875,0.7171717171717172,14.054059982299805
21,27.82421875,0.45454545454545453,24.541616439819336
22,27.8369140625,0.9090909090909091,13.120889663696289
23,27.8095703125,0.8181818181818182,16.55292510986328
24,27.8017578125,0.9841897233201582,15.781641006469727
25,27.8662109375,0.975,17.739057540893555
26,27.849609375,0.8095238095238095,15.44809341430664
27,27.8671875,0.8080808080808081,15.882492065429688
28,27.7587890625,0.9739130434782607,17.46201515197754
29,27.78515625,0.7972488038277512,14.859437942504883
30,27.7919921875,0.4477272727272727,16.386032104492188
31,27.82421875,0.8099173553719009,19.62113380432129
32,27.822265625,0.45454545454545453,14.704465866088867
33,27.716796875,0.9090909090909091,14.977693557739258
34,27.7880859375,0.45454545454545453,17.400264739990234
35,27.8525390625,0.8138528138528138,14.350652694702148
36,27.84375,0.8181818181818182,14.740228652954102
37,27.8798828125,0.8181818181818182,17.546415328979492
38,27.900390625,1.0,16.29638671875
39,27.890625,0.9090909090909091,14.820098876953125
40,27.779296875,0.45454545454545453,16.345977783203125
41,27.703125,0.4090909090909091,16.011476516723633
42,27.6220703125,0.4090909090909091,15.290260314941406
43,27.73828125,0.7983957219251338,24.337053298950195
44,27.75390625,0.8099173553719008,13.31329345703125
45,27.7626953125,0.7272727272727273,20.784378051757812
46,27.7109375,0.4090909090909091,14.700174331665039
47,27.775390625,0.43997113997114,13.999223709106445
48,27.642578125,0.4454545454545454,14.809131622314453
49,27.734375,0.3995215311004785,17.8072452545166
50,27.8095703125,0.7272727272727273,16.30568504333496
51,27.7763671875,0.7272727272727273,14.719963073730469
52,27.7197265625,0.7177033492822966,17.20285415649414
53,27.765625,0.3611111111111111,14.499425888061523
54,27.7978515625,0.4001739886907351,14.641761779785156
55,27.77734375,0.8181818181818182,17.546415328979492
56,27.7373046875,0.7215909090909091,14.440774917602539
57,27.818359375,0.8181818181818182,14.62697982788086
58,27.787109375,0.9043062200956938,24.676799774169922
59,27.74609375,0.40641711229946526,14.70041275024414
