,size,map50,lat_infer
0,20.302734375,0.9090909090909091,37.48369216918945
1,20.2734375,0.8181818181818182,14.414548873901367
2,20.2021484375,0.7272727272727273,12.542247772216797
3,20.2197265625,0.361244019138756,24.970531463623047
4,20.2216796875,0.4090909090909091,13.978242874145508
5,20.173828125,0.36363636363636365,23.916959762573242
6,20.240234375,0.45454545454545453,13.379335403442383
7,20.26953125,0.36363636363636365,28.288841247558594
8,20.2548828125,0.9090909090909091,15.04969596862793
9,20.228515625,0.4523809523809524,19.875049591064453
10,20.2373046875,0.7272727272727273,14.49894905090332
11,20.1640625,0.7272727272727273,27.683734893798828
12,20.0478515625,0.6947368421052631,14.32347297668457
13,20.068359375,0.7171717171717172,29.25252914428711
14,20.01953125,0.7800182273866484,12.922048568725586
15,20.0732421875,0.7963052989790956,27.08911895751953
16,20.1083984375,0.6310160427807486,14.905691146850586
17,20.0869140625,0.716577540106952,18.270254135131836
18,20.10546875,0.7171717171717172,25.253772735595703
19,20.1298828125,0.716577540106952,15.31219482421875
20,20.037109375,0.7808612440191388,17.046213150024414
21,20.0361328125,0.705050505050505,28.815746307373047
22,19.9951171875,0.8045454545454546,14.467239379882812
23,20.0205078125,0.7990430622009569,15.970468521118164
24,19.994140625,0.7988286223580342,24.707317352294922
25,19.994140625,0.8954545454545454,16.87145233154297
26,20.0966796875,0.7177033492822967,28.220415115356445
27,20.08203125,0.8848484848484849,24.108409881591797
28,20.0771484375,0.8030303030303031,18.517494201660156
29,20.0078125,0.8831168831168832,14.858722686767578
30,20.015625,0.9733700642791551,13.975143432617188
31,20.021484375,0.7965367965367964,26.408910751342773
32,20.0576171875,0.692929292929293,19.05536651611328
33,20.1162109375,0.9090909090909091,16.440868377685547
34,20.1396484375,0.8181818181818182,27.352571487426758
35,20.103515625,0.7272727272727273,17.569303512573242
36,20.0634765625,0.7272727272727273,13.720035552978516
37,20.107421875,0.7272727272727273,17.754554748535156
38,20.1416015625,0.7272727272727273,14.102458953857422
39,20.0703125,0.8181818181818182,24.94668960571289
40,20.1015625,0.45454545454545453,12.088537216186523
41,20.0205078125,0.8893048128342247,25.014638900756836
42,19.916015625,0.8774104683195592,13.773918151855469
43,20.08984375,0.8086124401913876,18.575429916381836
44,20.0537109375,0.7272727272727273,18.01753044128418
45,20.0478515625,0.7177033492822966,17.604827880859375
46,19.9619140625,0.8095238095238095,15.17343521118164
47,20.0009765625,0.8128342245989305,16.655683517456055
48,20.005859375,0.45454545454545453,25.33698081970215
49,20.078125,0.39696969696969703,17.322063446044922
50,20.107421875,0.40454545454545454,14.922857284545898
51,20.0478515625,0.8181818181818182,24.7042179107666
52,20.01953125,0.5454545454545454,15.105485916137695
53,19.982421875,0.6363636363636364,24.49631690979004
54,19.9970703125,0.6363636363636364,14.486074447631836
55,19.9931640625,0.6363636363636364,24.482250213623047
56,19.9951171875,0.6999316473000683,14.308691024780273
57,20.0810546875,0.7116427432216906,28.068065643310547
58,20.013671875,0.7215909090909091,14.899015426635742
59,19.939453125,0.35795454545454547,23.784399032592773
