,size,map50,lat_infer
0,28.806640625,1.0,38.230180740356445
1,28.775390625,1.0,15.288829803466797
2,28.6953125,1.0,14.316797256469727
3,28.65625,1.0,23.2694149017334
4,28.6220703125,0.6363636363636364,16.6933536529541
5,28.6064453125,0.6363636363636364,18.792152404785156
6,28.5361328125,0.6363636363636364,23.354291915893555
7,28.5126953125,1.0,17.606258392333984
8,28.5185546875,1.0,18.8446044921875
9,28.3505859375,1.0,19.372224807739258
10,28.33984375,0.6363636363636364,26.822566986083984
11,28.3212890625,0.7272727272727273,18.841981887817383
12,28.3017578125,1.0,18.66292953491211
13,28.265625,1.0,25.954008102416992
14,28.26171875,0.6363636363636364,19.84691619873047
15,28.259765625,1.0,17.873525619506836
16,28.263671875,1.0,26.16286277770996
17,28.21484375,0.6363636363636364,15.662193298339844
18,28.2177734375,0.6363636363636364,19.509077072143555
19,28.2353515625,1.0,17.116546630859375
20,28.2080078125,0.6363636363636364,17.699718475341797
21,28.2021484375,1.0,20.366907119750977
22,28.205078125,1.0,17.609834671020508
23,28.3623046875,1.0,28.530597686767578
24,28.3427734375,0.6363636363636364,15.849590301513672
25,28.318359375,0.6363636363636364,19.30093765258789
26,28.3330078125,1.0,28.369665145874023
27,28.314453125,1.0,16.623973846435547
28,28.3203125,1.0,19.459009170532227
29,28.3115234375,0.6363636363636364,28.290271759033203
30,28.2861328125,1.0,16.523122787475586
31,28.3017578125,1.0,19.17266845703125
32,28.2919921875,0.6363636363636364,16.789674758911133
33,28.294921875,1.0,18.636465072631836
34,28.2666015625,0.6363636363636364,20.006179809570312
35,28.236328125,1.0,16.51310920715332
36,28.275390625,0.7272727272727273,19.927024841308594
37,28.671875,0.6363636363636364,19.832134246826172
38,28.638671875,0.5454545454545454,17.531871795654297
39,28.607421875,0.6363636363636364,19.011974334716797
40,28.619140625,0.5454545454545454,20.43318748474121
41,28.6181640625,1.0,17.27914810180664
42,28.609375,0.8484848484848484,32.34529495239258
43,28.5673828125,1.0,14.177083969116211
44,28.5810546875,1.0,16.54338836669922
45,28.5908203125,1.0,28.169870376586914
46,28.576171875,1.0,16.05367660522461
47,28.5576171875,1.0,20.249366760253906
48,28.560546875,0.8484848484848484,22.945165634155273
49,28.552734375,0.6363636363636364,15.500545501708984
50,28.537109375,1.0,26.485204696655273
51,28.76171875,0.8863636363636364,15.047788619995117
52,28.7529296875,1.0,26.248455047607422
53,28.7431640625,0.8484848484848484,17.031431198120117
54,28.75,1.0,24.143695831298828
55,28.7802734375,1.0,18.192529678344727
56,28.8359375,1.0,22.985219955444336
57,28.8984375,0.5454545454545454,25.7875919342041
58,28.9541015625,0.9090909090909091,25.614500045776367
59,28.9853515625,1.0,23.921489715576172
60,29.1064453125,1.0,26.42369270324707
61,29.1376953125,1.0,14.562129974365234
62,29.1904296875,1.0,15.089035034179688
63,29.15234375,0.6363636363636364,13.320446014404297
64,29.1220703125,1.0,19.507884979248047
65,29.16796875,1.0,24.49488639831543
66,29.2490234375,0.5454545454545454,17.9443359375
67,29.3408203125,0.5454545454545454,20.84946632385254
68,29.4501953125,0.7272727272727273,32.18841552734375
69,29.529296875,0.7272727272727273,16.860485076904297
70,29.65234375,0.7272727272727273,22.47476577758789
71,29.6640625,1.0,25.72321891784668
72,29.576171875,1.0,25.809764862060547
73,29.529296875,1.0,17.651081085205078
74,29.46484375,0.7272727272727273,20.488977432250977
75,29.3935546875,1.0,18.064498901367188
76,29.2783203125,0.9545454545454547,19.196271896362305
77,29.232421875,0.9090909090909091,18.65553855895996
78,29.1767578125,0.8545454545454544,17.960071563720703
79,26.6748046875,0.6363636363636364,18.40829849243164
80,26.662109375,0.6363636363636364,19.191265106201172
81,26.666015625,0.6363636363636364,25.85744857788086
82,26.671875,0.6363636363636364,14.89114761352539
83,26.65625,0.6363636363636364,24.222612380981445
84,26.6611328125,0.6363636363636364,18.129587173461914
85,26.61328125,0.45454545454545453,18.75162124633789
86,26.568359375,0.7272727272727273,19.942283630371094
87,26.564453125,0.45454545454545453,24.65987205505371
88,26.56640625,0.18181818181818182,15.905380249023438
89,26.515625,0.5454545454545454,19.17290687561035
90,26.4736328125,0.5454545454545454,23.67854118347168
91,26.4755859375,0.8181818181818182,16.745567321777344
92,26.451171875,0.7272727272727273,18.770217895507812
93,26.5302734375,0.6363636363636364,24.214506149291992
94,26.462890625,0.45454545454545453,17.287015914916992
95,26.4599609375,0.6818181818181818,20.203590393066406
96,26.4306640625,1.0,23.506641387939453
97,26.4072265625,1.0,18.66436004638672
98,26.4248046875,1.0,19.908428192138672
99,26.400390625,0.5454545454545454,23.955345153808594
